X1,X2,y
-5.892383230565956254e-01,-7.482163304148746752e-01,0.000000000000000000e+00
-5.804347291853582114e-01,-7.582249826677134319e-01,0.000000000000000000e+00
-3.007606751457226890e-01,-9.089253538849421110e-01,0.000000000000000000e+00
-4.941861132534132728e-01,-8.229140989888708013e-01,0.000000000000000000e+00
-8.804391930851792614e-01,-3.886543001949931964e-01,0.000000000000000000e+00
-6.615960552769901692e-01,-7.023861965407539598e-01,0.000000000000000000e+00
-7.221243518753268642e-01,-6.437663118565452036e-01,0.000000000000000000e+00
-6.255438431987757619e-01,-7.412482993084585914e-01,0.000000000000000000e+00
-8.047428748802297749e-01,-5.459039349510820260e-01,0.000000000000000000e+00
-9.121740474159185652e-01,-3.441530628885762777e-01,0.000000000000000000e+00
-7.039525511094794075e-01,-6.781200591381261189e-01,0.000000000000000000e+00
-6.216736393098267754e-01,-7.575114804976802452e-01,0.000000000000000000e+00
-6.883809788984085465e-01,-7.009648319309688125e-01,0.000000000000000000e+00
-5.974002009800705171e-01,-7.831117041213870866e-01,0.000000000000000000e+00
-8.346287587757139637e-01,-5.277207714050968779e-01,0.000000000000000000e+00
-8.048639942601146791e-01,-5.764063907623165894e-01,0.000000000000000000e+00
-6.536364316554400533e-01,-7.468456022070391054e-01,0.000000000000000000e+00
-9.444068755148860017e-01,-3.132023567821388133e-01,0.000000000000000000e+00
-4.278006728012464510e-01,-9.010995141437261324e-01,0.000000000000000000e+00
-8.494214680054116284e-01,-5.277150459211215061e-01,0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,1.000000000000000000e+00
-2.385752860010882919e-03,-7.678221605940195637e-04,1.000000000000000000e+00
-3.103154533896513700e-03,-3.936483488617094871e-03,1.000000000000000000e+00
-5.640523467012965343e-03,-4.971599665321053615e-03,1.000000000000000000e+00
-8.032461388322767459e-03,-5.998453576939134432e-03,1.000000000000000000e+00
-8.302292910369763260e-03,-9.386486132422416223e-03,1.000000000000000000e+00
-1.223310631884519731e-02,-8.745304034074927527e-03,1.000000000000000000e+00
-1.278327993009577106e-02,-1.201560508742402153e-02,1.000000000000000000e+00
-1.779874992534833875e-02,-9.231036029247879915e-03,1.000000000000000000e+00
-1.541675500181091847e-02,-1.646555310766806279e-02,1.000000000000000000e+00
-2.171618929134992021e-02,-1.251174970166829201e-02,1.000000000000000000e+00
-1.910122456291946103e-02,-1.987935354326685750e-02,1.000000000000000000e+00
-2.745386652047790768e-02,-1.228015246249378883e-02,1.000000000000000000e+00
-2.499631319324138040e-02,-2.089821637497877790e-02,1.000000000000000000e+00
-3.157230597644525988e-02,-1.530808743384347997e-02,1.000000000000000000e+00
-2.249926104808155219e-02,-3.011795075439047120e-02,1.000000000000000000e+00
-3.742407792320526921e-02,-1.440376658764296915e-02,1.000000000000000000e+00
-3.680242514480778354e-02,-2.146850562784446970e-02,1.000000000000000000e+00
-4.510848400663360763e-02,6.227088665481927141e-04,1.000000000000000000e+00
-3.960988388456997827e-02,-2.643162489889730807e-02,1.000000000000000000e+00
-3.002170493229270112e-02,-4.014030723223356578e-02,1.000000000000000000e+00
-4.389718679077474206e-02,-2.903653034280966397e-02,1.000000000000000000e+00
-4.278561349517693430e-02,-3.477891870438802602e-02,1.000000000000000000e+00
-5.118540308461264066e-02,-2.651222285176303706e-02,1.000000000000000000e+00
-5.447610660867783366e-02,-2.550336319909998067e-02,1.000000000000000000e+00
-5.535065001615192826e-02,-2.936256596217060380e-02,1.000000000000000000e+00
-5.889592083213700258e-02,-2.788323856683129140e-02,1.000000000000000000e+00
-5.698555452342784350e-02,-3.649333556970542347e-02,1.000000000000000000e+00
-6.625038956558058911e-02,-2.314039897276452123e-02,1.000000000000000000e+00
-6.429386869876764499e-02,-3.389584903758056239e-02,1.000000000000000000e+00
-6.658978008970260765e-02,-3.491463889286961636e-02,1.000000000000000000e+00
-7.766432597150731143e-02,-2.155624073489184438e-03,1.000000000000000000e+00
-7.822173633240502022e-02,-1.770537676519389966e-02,1.000000000000000000e+00
-7.019743177592163708e-02,-4.373476724502253082e-02,1.000000000000000000e+00
-7.151787363678842324e-02,-4.632984645129143569e-02,1.000000000000000000e+00
-8.657260967834612408e-02,-1.413713330854999596e-02,1.000000000000000000e+00
-8.840202709934247283e-02,-1.804810204880026928e-02,1.000000000000000000e+00
-9.158585600886656741e-02,-1.453351971314779077e-02,1.000000000000000000e+00
-9.030955742990401380e-02,-3.024034757398409712e-02,1.000000000000000000e+00
-8.152899613290660874e-02,-5.391644348202965370e-02,1.000000000000000000e+00
-9.462540006369597745e-02,-3.310924024716489777e-02,1.000000000000000000e+00
-9.755020696846182504e-02,-3.229451998863834550e-02,1.000000000000000000e+00
-1.042878970976761216e-01,1.429569616761683544e-02,1.000000000000000000e+00
-1.069301639387346681e-01,-1.342343824257872728e-02,1.000000000000000000e+00
-1.030008834236327275e-01,-3.938966422263092543e-02,1.000000000000000000e+00
-9.625562735225616506e-02,-5.877604572618064932e-02,1.000000000000000000e+00
-1.090166170556936265e-01,-3.750667945360570965e-02,1.000000000000000000e+00
-1.168785935950174548e-01,-1.466067331446663062e-02,1.000000000000000000e+00
-1.146850839888204771e-01,-3.632633223019018226e-02,1.000000000000000000e+00
-1.212191330057130201e-01,-1.968464760571311117e-02,1.000000000000000000e+00
-1.237860076572549484e-01,-1.950495466930018962e-02,1.000000000000000000e+00
-1.214509258496336563e-01,-3.984356515366704182e-02,1.000000000000000000e+00
-1.199316642046447251e-01,-5.100209658107252714e-02,1.000000000000000000e+00
-1.147247680722331131e-01,-6.695214052713115149e-02,1.000000000000000000e+00
-1.325579081528506231e-01,-2.729228549468139947e-02,1.000000000000000000e+00
-1.326441832541773169e-01,-3.750543395781585909e-02,1.000000000000000000e+00
-1.333584131378396931e-01,4.374816995254662833e-02,1.000000000000000000e+00
-1.414126986779898620e-01,-2.026356133344209623e-02,1.000000000000000000e+00
-1.453114381489019058e-01,-3.886705549583031709e-03,1.000000000000000000e+00
-1.459434107473863707e-01,-2.378994331928603601e-02,1.000000000000000000e+00
-1.488135541750504054e-01,2.162057768532309535e-02,1.000000000000000000e+00
-1.523395380405595523e-01,-1.286988392907768841e-02,1.000000000000000000e+00
-1.521504436308665220e-01,3.155660751648550061e-02,1.000000000000000000e+00
-1.573857752206090643e-01,-1.266750491002811840e-02,1.000000000000000000e+00
-1.599502315021738563e-01,-1.201686512431741558e-02,1.000000000000000000e+00
-1.623326963182702976e-01,1.367017661887895245e-02,1.000000000000000000e+00
-1.652594406818781447e-01,7.138237958955375578e-03,1.000000000000000000e+00
-1.650249860286130688e-01,3.104533861879112816e-02,1.000000000000000000e+00
-1.700598018265527256e-01,1.116725076395838796e-02,1.000000000000000000e+00
-1.628981514494603489e-01,-5.804983462190958787e-02,1.000000000000000000e+00
-1.749169287387902505e-01,1.351921519175266692e-02,1.000000000000000000e+00
-1.762481031927644604e-01,-2.451489523642421189e-02,1.000000000000000000e+00
-1.766261639784955650e-01,3.695683603325308070e-02,1.000000000000000000e+00
-1.731781227641411292e-01,5.901479158855751916e-02,1.000000000000000000e+00
-1.851369382901222049e-01,1.100376958485859390e-02,1.000000000000000000e+00
-1.815179785393890577e-01,-4.882536329423601412e-02,1.000000000000000000e+00
-1.893760843471984090e-01,2.044205996578577628e-02,1.000000000000000000e+00
-1.904156623922956815e-01,3.137043024355446602e-02,1.000000000000000000e+00
-1.714512256942270219e-01,9.391654572389694644e-02,1.000000000000000000e+00
-1.946379167344602645e-01,3.630559780514240609e-02,1.000000000000000000e+00
-2.002105591530625450e-01,-1.079279905557650569e-02,1.000000000000000000e+00
-2.027642718309809466e-01,9.934926117657748301e-03,1.000000000000000000e+00
-2.025784230232683114e-01,-3.461066495967617812e-02,1.000000000000000000e+00
-2.042431339787072753e-01,-3.945989706896955301e-02,1.000000000000000000e+00
-2.103542984325642018e-01,-8.508746725159303456e-03,1.000000000000000000e+00
-2.115150343223252127e-01,2.538249429084594305e-02,1.000000000000000000e+00
-2.027947985272959275e-01,7.301550730592391847e-02,1.000000000000000000e+00
-2.179149170874096486e-01,7.533931170564707978e-03,1.000000000000000000e+00
-2.192919523916929958e-01,2.353614562159673379e-02,1.000000000000000000e+00
-2.012713172622327129e-01,9.614868404482752873e-02,1.000000000000000000e+00
-1.892583800756381385e-01,1.227205889974263137e-01,1.000000000000000000e+00
-2.260137684645853740e-01,3.055783678582246407e-02,1.000000000000000000e+00
-2.271984396839970000e-01,3.932383751327286209e-02,1.000000000000000000e+00
-2.265927634656951517e-01,5.461929822665496231e-02,1.000000000000000000e+00
-2.232020908329766518e-01,7.538561254588778404e-02,1.000000000000000000e+00
-2.163466854547779483e-01,9.941556264669776377e-02,1.000000000000000000e+00
-2.240264406070462955e-01,8.775669501651373050e-02,1.000000000000000000e+00
-2.427507007715644649e-01,-1.317136397692500460e-02,1.000000000000000000e+00
-2.429988212684055238e-01,3.574670746008531269e-02,1.000000000000000000e+00
-2.465876727513520716e-01,2.753549150233794776e-02,1.000000000000000000e+00
-2.438182344893823905e-01,5.802020616969833650e-02,1.000000000000000000e+00
-2.230063929195018613e-01,1.197680232531860983e-01,1.000000000000000000e+00
-2.494384325274889569e-01,5.596263640841308423e-02,1.000000000000000000e+00
-2.445909404235419304e-01,8.254877656298054145e-02,1.000000000000000000e+00
-2.316634561593531039e-01,1.194626084536342531e-01,1.000000000000000000e+00
-2.271413228001099294e-01,1.328867827849824768e-01,1.000000000000000000e+00
-2.333756278097156023e-01,1.269380260835605012e-01,1.000000000000000000e+00
-2.525472809439225919e-01,9.019561133338165060e-02,1.000000000000000000e+00
-2.652565650996837054e-01,5.389643881601444142e-02,1.000000000000000000e+00
-2.695737029018382414e-01,4.425999225080553406e-02,1.000000000000000000e+00
-2.527290056571437904e-01,1.101480703856350801e-01,1.000000000000000000e+00
-2.487901936757288823e-01,1.244836112745648787e-01,1.000000000000000000e+00
-2.656900444993664512e-01,9.056641303089824069e-02,1.000000000000000000e+00
-2.680677530763313499e-01,9.135897537362835941e-02,1.000000000000000000e+00
-2.643138060262915090e-01,1.084936173473833032e-01,1.000000000000000000e+00
-2.412476056471520303e-01,1.577044038903533396e-01,1.000000000000000000e+00
-2.278362815635358030e-01,1.805898971455115187e-01,1.000000000000000000e+00
-2.766141973642619045e-01,9.731508932451715665e-02,1.000000000000000000e+00
-2.702918303319077342e-01,1.200170347521046232e-01,1.000000000000000000e+00
-2.103245633891545341e-01,2.114569089113146338e-01,1.000000000000000000e+00
-2.666944055179116813e-01,1.390172191064066587e-01,1.000000000000000000e+00
-2.585308223334991107e-01,1.585159822630479165e-01,1.000000000000000000e+00
-2.566899178912753210e-01,1.661389812897817453e-01,1.000000000000000000e+00
-2.894839308726196436e-01,1.059710520591028160e-01,1.000000000000000000e+00
-2.257481412916537977e-01,2.135885872499733995e-01,1.000000000000000000e+00
-2.546672742079089669e-01,1.824580715530219610e-01,1.000000000000000000e+00
-3.075501990306294675e-01,7.166496191285459672e-02,1.000000000000000000e+00
-2.931335789674222037e-01,1.240358116395266358e-01,1.000000000000000000e+00
-3.202029075494775001e-01,1.959654094275102912e-02,1.000000000000000000e+00
-2.487161863005684648e-01,2.065635412168707885e-01,1.000000000000000000e+00
-2.849444376910146848e-01,1.579929730081559014e-01,1.000000000000000000e+00
-2.668590592878508638e-01,1.912610559032285329e-01,1.000000000000000000e+00
-1.860305465478571396e-01,2.735675135203174402e-01,1.000000000000000000e+00
-2.838171095386603504e-01,1.748112108654109598e-01,1.000000000000000000e+00
-2.684369448928470847e-01,2.018163592759317781e-01,1.000000000000000000e+00
-2.907292911068997676e-01,1.730734047337195436e-01,1.000000000000000000e+00
-2.521801865319462932e-01,2.293149106978410179e-01,1.000000000000000000e+00
-2.601801711099667180e-01,2.240563916919061094e-01,1.000000000000000000e+00
-2.517912882132004593e-01,2.371149749827423381e-01,1.000000000000000000e+00
-3.036689613820382494e-01,1.707262864756433629e-01,1.000000000000000000e+00
-2.940593538359226322e-01,1.914259673525183225e-01,1.000000000000000000e+00
-2.339476241197468165e-01,2.648553907583732214e-01,1.000000000000000000e+00
-3.171028188593310038e-01,1.615651513831714015e-01,1.000000000000000000e+00
-2.306784056213863343e-01,2.742902820190510349e-01,1.000000000000000000e+00
-2.697319184537735337e-01,2.397814219088615917e-01,1.000000000000000000e+00
-2.892418443812881934e-01,2.200111561142554517e-01,1.000000000000000000e+00
-2.286431750667047291e-01,2.856850185375976459e-01,1.000000000000000000e+00
-3.061361687508916130e-01,2.049749209164044295e-01,1.000000000000000000e+00
-2.694450091192328034e-01,2.549244251122384508e-01,1.000000000000000000e+00
-2.714974104151187673e-01,2.564016337058327433e-01,1.000000000000000000e+00
-3.012647462137890142e-01,2.248784632287010310e-01,1.000000000000000000e+00
-2.579987377525581604e-01,2.768720164531471850e-01,1.000000000000000000e+00
-1.114962192483579251e-01,3.642709289067823097e-01,1.000000000000000000e+00
-2.474511095264273486e-01,2.929308485959264408e-01,1.000000000000000000e+00
-2.858810884438190425e-01,2.593085358834666398e-01,1.000000000000000000e+00
-2.664110062236401122e-01,2.827278406113843401e-01,1.000000000000000000e+00
-2.646087878987402608e-01,2.878290304639298802e-01,1.000000000000000000e+00
-2.406453938240859236e-01,3.113185248176428832e-01,1.000000000000000000e+00
-3.126445740016267072e-01,2.430255760166390444e-01,1.000000000000000000e+00
-3.407539680418964489e-01,2.066058736755414516e-01,1.000000000000000000e+00
-2.874180110574539593e-01,2.796317166401574017e-01,1.000000000000000000e+00
-2.301620666375540913e-01,3.314283513905309508e-01,1.000000000000000000e+00
-2.118279290574297535e-01,3.463771632537074319e-01,1.000000000000000000e+00
-2.533256006868248034e-01,3.204930502403959269e-01,1.000000000000000000e+00
-2.696071690409183597e-01,3.102509255681962785e-01,1.000000000000000000e+00
-2.510741148880155094e-01,3.285909633282484976e-01,1.000000000000000000e+00
-2.665738200961305648e-01,3.194178508723443666e-01,1.000000000000000000e+00
-3.061117029169332371e-01,2.854412124374648418e-01,1.000000000000000000e+00
-2.287285442506036270e-01,3.535089413360805177e-01,1.000000000000000000e+00
-2.315726795598467280e-01,3.546494515930767033e-01,1.000000000000000000e+00
-2.159663589900494285e-01,3.672738145141551391e-01,1.000000000000000000e+00
-1.647988395534801531e-01,3.956195291812341641e-01,1.000000000000000000e+00
-2.043827604695544475e-01,3.795466581203378875e-01,1.000000000000000000e+00
-1.902686580612987233e-01,3.896060677683293449e-01,1.000000000000000000e+00
-1.384087392380742021e-01,4.135428704921758070e-01,1.000000000000000000e+00
-8.818226602938696035e-02,4.296402798568786929e-01,1.000000000000000000e+00
-1.613120553830971193e-01,4.105484903467638280e-01,1.000000000000000000e+00
-1.827910086208451301e-01,4.041984810223940849e-01,1.000000000000000000e+00
-1.764475971532785681e-01,4.097378379438978979e-01,1.000000000000000000e+00
-1.693223115926444367e-01,4.154410348134338626e-01,1.000000000000000000e+00
-2.160244504736658355e-01,3.960426067590082644e-01,1.000000000000000000e+00
-8.655144293581716608e-02,4.453007197308273546e-01,1.000000000000000000e+00
-2.438598710069868336e-01,3.854820138616384950e-01,1.000000000000000000e+00
-1.687318924748964222e-01,4.264812625739508589e-01,1.000000000000000000e+00
-2.040770056454951908e-01,4.135390628867132157e-01,1.000000000000000000e+00
-2.475661779647394811e-01,3.920341731675483499e-01,1.000000000000000000e+00
-1.684760029853850927e-01,4.346562195497028491e-01,1.000000000000000000e+00
-1.569471440194962486e-01,4.416115225697714863e-01,1.000000000000000000e+00
-1.134761119060818529e-01,4.573093348612104481e-01,1.000000000000000000e+00
-2.226363700872629747e-01,4.181025926926384417e-01,1.000000000000000000e+00
-2.175664034793813595e-01,4.235826125935287512e-01,1.000000000000000000e+00
-1.751511419547088222e-01,4.455026915005182997e-01,1.000000000000000000e+00
-1.269315908870798093e-01,4.641602155290890375e-01,1.000000000000000000e+00
-1.328030355640600901e-01,4.651215053167891411e-01,1.000000000000000000e+00
-7.523523565573354832e-02,4.803594586684218903e-01,1.000000000000000000e+00
-2.793300252576548237e-01,4.010283521078252811e-01,1.000000000000000000e+00
-1.384861700258668837e-01,4.713030846916369532e-01,1.000000000000000000e+00
2.097960660804512600e-02,4.932884049859084241e-01,1.000000000000000000e+00
-1.479897036462479720e-01,4.736599858500911697e-01,1.000000000000000000e+00
-1.279809046903864489e-01,4.820470159065864957e-01,1.000000000000000000e+00
-2.273364349961018993e-01,4.467357703354837839e-01,1.000000000000000000e+00
-2.237232605859923451e-02,5.032623675579386280e-01,1.000000000000000000e+00
-1.836401764714235552e-01,4.717851293685678682e-01,1.000000000000000000e+00
-1.999899267495727495e-01,4.678171713138680188e-01,1.000000000000000000e+00
-1.477001299036380388e-01,4.894793813927733606e-01,1.000000000000000000e+00
-1.346211901080686113e-01,4.958342542584615043e-01,1.000000000000000000e+00
-1.277849391480246344e-01,5.002270723623479798e-01,1.000000000000000000e+00
-2.657753887825134997e-01,4.455488324808463130e-01,1.000000000000000000e+00
-2.320199321338266979e-03,5.212980947865439862e-01,1.000000000000000000e+00
-7.253271461583961355e-02,5.187633589065607786e-01,1.000000000000000000e+00
1.205069263668477053e-01,5.123342570499483939e-01,1.000000000000000000e+00
1.924739301775065664e-02,5.284716679844188025e-01,1.000000000000000000e+00
3.738045970757015307e-02,5.300117788486676806e-01,1.000000000000000000e+00
-8.841375744464377573e-02,5.264621289342866772e-01,1.000000000000000000e+00
-1.053308463496788749e-01,5.258963039147016572e-01,1.000000000000000000e+00
5.241716694608012511e-02,5.362915783086396049e-01,1.000000000000000000e+00
-5.205963222510821831e-02,5.388443935634024129e-01,1.000000000000000000e+00
-1.085872997148650265e-01,5.329091069634828148e-01,1.000000000000000000e+00
-5.342621489143815905e-02,5.437475079514144660e-01,1.000000000000000000e+00
-5.070926754231522282e-02,5.465246935486971491e-01,1.000000000000000000e+00
1.116873401171629143e-01,5.399482650199580736e-01,1.000000000000000000e+00
6.554329739192314708e-02,5.499930455105743743e-01,1.000000000000000000e+00
-3.838289821790417250e-02,5.550654672244064169e-01,1.000000000000000000e+00
-3.203084670193168809e-02,5.579786315021593168e-01,1.000000000000000000e+00
-1.443151498608012673e-01,5.425375905705417390e-01,1.000000000000000000e+00
1.235592191538914947e-01,5.502066457856017445e-01,1.000000000000000000e+00
1.750811929669581490e-01,5.386777388681617262e-01,1.000000000000000000e+00
2.523590133929459745e-02,5.683623309825233116e-01,1.000000000000000000e+00
2.223084212843020116e-02,5.709959736313021672e-01,1.000000000000000000e+00
6.120257961222513865e-02,5.706622832091409192e-01,1.000000000000000000e+00
8.126269878991893014e-02,5.706844300775699708e-01,1.000000000000000000e+00
3.204680207015619259e-02,5.780597355626304612e-01,1.000000000000000000e+00
3.983734667769585347e-02,5.800873334253919822e-01,1.000000000000000000e+00
1.686406305503157788e-01,5.590791556147395314e-01,1.000000000000000000e+00
8.129676216017535373e-02,5.808040974692983971e-01,1.000000000000000000e+00
-8.374600555523498135e-02,5.829881054730978729e-01,1.000000000000000000e+00
1.317871462028715468e-01,5.766100907850518764e-01,1.000000000000000000e+00
1.653003097607414484e-01,5.705207648784380581e-01,1.000000000000000000e+00
1.068350150382074565e-01,5.868458611308867701e-01,1.000000000000000000e+00
3.742930036241570724e-01,4.676566528319922034e-01,1.000000000000000000e+00
-3.692384754444249378e-02,6.003693880046173659e-01,1.000000000000000000e+00
1.048107279069484220e-02,6.039190819053055215e-01,1.000000000000000000e+00
-5.417210060310590630e-02,6.040922068966489977e-01,1.000000000000000000e+00
2.245462868077845453e-01,5.661161005251815759e-01,1.000000000000000000e+00
2.401982005831846956e-01,5.623809426365233843e-01,1.000000000000000000e+00
1.159758137161130687e-01,6.029831669154053220e-01,1.000000000000000000e+00
1.785763868105021968e-01,5.901133064976696874e-01,1.000000000000000000e+00
1.716714573187930748e-01,5.947679088439186135e-01,1.000000000000000000e+00
2.360270635528963767e-01,5.749960494393862032e-01,1.000000000000000000e+00
1.709492772314866738e-01,6.001894833311167687e-01,1.000000000000000000e+00
2.509474483186003302e-01,5.741174547875368406e-01,1.000000000000000000e+00
3.549879643301578902e-01,5.193418758845859129e-01,1.000000000000000000e+00
1.115850096990835677e-01,6.216435895024239322e-01,1.000000000000000000e+00
5.784832958700664857e-02,6.314409142196656388e-01,1.000000000000000000e+00
2.785668626258565594e-01,5.724065109658444950e-01,1.000000000000000000e+00
2.052477707347089564e-01,6.052431572976481045e-01,1.000000000000000000e+00
2.726756226205416245e-01,5.807785382645785921e-01,1.000000000000000000e+00
1.370138378505335042e-01,6.293689343190642660e-01,1.000000000000000000e+00
2.516483575159624286e-01,5.956391992736292940e-01,1.000000000000000000e+00
1.092549193650079048e-01,6.398623142402443120e-01,1.000000000000000000e+00
7.914618610507553886e-02,6.468047074573889388e-01,1.000000000000000000e+00
2.727878572783241640e-01,5.945416939074662510e-01,1.000000000000000000e+00
1.546915383096106877e-01,6.381604219099338282e-01,1.000000000000000000e+00
6.137181326672129511e-02,6.562845530959658946e-01,1.000000000000000000e+00
3.940167714073415928e-01,5.315420760956452995e-01,1.000000000000000000e+00
-1.143359387400254279e-01,6.542448558240614442e-01,1.000000000000000000e+00
4.656557968368265077e-01,4.770839793125572492e-01,1.000000000000000000e+00
3.487467792563508917e-01,5.711112827834516903e-01,1.000000000000000000e+00
3.947383535713478442e-01,5.434469405921530383e-01,1.000000000000000000e+00
2.300603929140886961e-01,6.337178039328824619e-01,1.000000000000000000e+00
2.605055049144595625e-01,6.245386925113863841e-01,1.000000000000000000e+00
3.701062988331668691e-01,5.695008726586923142e-01,1.000000000000000000e+00
1.663739749019167713e-01,6.610903111269447185e-01,1.000000000000000000e+00
3.745937889792806397e-01,5.725587634291136041e-01,1.000000000000000000e+00
2.600361828809030773e-01,6.355793703228285185e-01,1.000000000000000000e+00
3.228004399615947984e-01,6.089567301121626697e-01,1.000000000000000000e+00
2.809304616637662844e-01,6.321135439411982304e-01,1.000000000000000000e+00
3.323169150540204453e-01,6.095313945687105273e-01,1.000000000000000000e+00
2.407346200195352726e-01,6.538318244980791949e-01,1.000000000000000000e+00
2.691488506271832448e-01,6.453734035038948269e-01,1.000000000000000000e+00
1.877644291556394840e-01,6.761684238152857462e-01,1.000000000000000000e+00
4.162596164076435845e-01,5.680765768636896196e-01,1.000000000000000000e+00
3.783766655257696510e-01,5.969510653024915348e-01,1.000000000000000000e+00
3.670361677141191770e-01,6.069208347488536104e-01,1.000000000000000000e+00
1.593873389933716245e-01,6.937043027462171940e-01,1.000000000000000000e+00
4.227631442335487710e-01,5.757390081542300697e-01,1.000000000000000000e+00
3.592422807281299146e-01,6.202706878917566558e-01,1.000000000000000000e+00
5.594819768076018107e-01,4.520728744028852386e-01,1.000000000000000000e+00
5.428691932827890421e-01,4.757045211957191544e-01,1.000000000000000000e+00
2.427718629189728750e-01,6.824133089042816458e-01,1.000000000000000000e+00
3.833307047160754988e-01,6.175116065671636401e-01,1.000000000000000000e+00
3.339859710564651030e-01,6.483562748399637199e-01,1.000000000000000000e+00
5.580020590130198022e-01,4.735063119145038746e-01,1.000000000000000000e+00
4.693359023912613281e-01,5.647768905029177944e-01,1.000000000000000000e+00
4.859020488195212040e-01,5.539273301089541190e-01,1.000000000000000000e+00
4.549893863504796410e-01,5.827698275488304436e-01,1.000000000000000000e+00
3.485899273940004095e-01,6.548536969062024315e-01,1.000000000000000000e+00
6.973225436148633438e-01,2.604120254007598612e-01,1.000000000000000000e+00
4.645213147422057043e-01,5.848337495961690724e-01,1.000000000000000000e+00
6.427251688894528581e-01,3.853114327883846446e-01,1.000000000000000000e+00
5.219147357163235190e-01,5.412283166867786210e-01,1.000000000000000000e+00
6.476366104367299315e-01,3.868656160460063886e-01,1.000000000000000000e+00
4.707558428105918513e-01,5.926843891707203049e-01,1.000000000000000000e+00
4.668244924218692415e-01,5.989665845166581848e-01,1.000000000000000000e+00
5.486846804009968270e-01,5.286246188992788086e-01,1.000000000000000000e+00
5.036464537806343289e-01,5.750343195524653117e-01,1.000000000000000000e+00
5.192132584909595616e-01,5.644286729668843705e-01,1.000000000000000000e+00
3.537763951896971681e-01,6.832677917132363721e-01,1.000000000000000000e+00
6.255510042622449696e-01,4.522848605844506653e-01,1.000000000000000000e+00
5.459166895019877952e-01,5.492961186528154682e-01,1.000000000000000000e+00
6.013008948861634506e-01,4.920128638405443233e-01,1.000000000000000000e+00
4.871351099112201100e-01,6.084731204696182116e-01,1.000000000000000000e+00
5.289528284071121078e-01,5.759013378733389699e-01,1.000000000000000000e+00
7.420522652000217656e-01,2.544361139712589259e-01,1.000000000000000000e+00
5.737872550049092357e-01,5.385962345277418573e-01,1.000000000000000000e+00
6.559617590649755581e-01,4.392981546800815429e-01,1.000000000000000000e+00
7.118760129508416856e-01,3.470803699270879616e-01,1.000000000000000000e+00
5.567127510801075374e-01,5.668150134444724930e-01,1.000000000000000000e+00
3.063482764067114172e-01,7.357633781568387876e-01,1.000000000000000000e+00
6.477103847700037553e-01,4.686891333317486641e-01,1.000000000000000000e+00
2.691407616033598127e-01,7.554967177750936402e-01,1.000000000000000000e+00
6.235964843551737857e-01,5.082969815409161818e-01,1.000000000000000000e+00
4.835298938292166282e-01,6.461239493090835673e-01,1.000000000000000000e+00
5.868748162271802959e-01,5.575901256875469558e-01,1.000000000000000000e+00
4.826655541858412279e-01,6.530136337108550793e-01,1.000000000000000000e+00
7.617117707285429029e-01,2.885561104921629538e-01,1.000000000000000000e+00
5.634291109157987254e-01,5.916977757568189222e-01,1.000000000000000000e+00
8.080768751217914936e-01,1.366459578094064153e-01,1.000000000000000000e+00
4.981213521855486492e-01,6.539493620713792144e-01,1.000000000000000000e+00
6.580421551475393871e-01,4.968722473686140728e-01,1.000000000000000000e+00
8.114057705280307564e-01,1.601923997727720539e-01,1.000000000000000000e+00
5.827915739993949629e-01,5.903786027934995184e-01,1.000000000000000000e+00
6.348130402074928513e-01,5.379310960046144174e-01,1.000000000000000000e+00
7.047063516432847674e-01,4.471280884266654598e-01,1.000000000000000000e+00
7.025843974510931345e-01,4.550817576438143108e-01,1.000000000000000000e+00
7.289511508944555018e-01,4.166013636585129132e-01,1.000000000000000000e+00
4.854668276334207500e-01,6.880866468009458892e-01,1.000000000000000000e+00
7.070581923241399114e-01,4.619928000374557420e-01,1.000000000000000000e+00
6.264705648574834251e-01,5.702132838704615514e-01,1.000000000000000000e+00
6.465290238270335887e-01,5.512361244835760621e-01,1.000000000000000000e+00
6.991122970483691912e-01,4.872043598825246402e-01,1.000000000000000000e+00
8.229873991772354014e-01,2.304244871748976076e-01,1.000000000000000000e+00
8.507512110587014398e-01,1.044808807063433709e-01,1.000000000000000000e+00
8.322509800640587319e-01,2.153019287542227156e-01,1.000000000000000000e+00
7.815076777859873980e-01,3.640846926629036084e-01,1.000000000000000000e+00
7.838714106768490675e-01,3.649457324802495850e-01,1.000000000000000000e+00
8.250504108140592763e-01,2.669682017487135517e-01,1.000000000000000000e+00
8.282612577525176878e-01,2.651725433903300844e-01,1.000000000000000000e+00
8.549393296678255982e-01,1.725615308133761905e-01,1.000000000000000000e+00
8.028568808074431074e-01,3.471277595820828621e-01,1.000000000000000000e+00
8.284516580645894246e-01,2.883320632887210744e-01,1.000000000000000000e+00
8.796807530155158483e-01,-5.704377045527682377e-03,1.000000000000000000e+00
7.956170249732668065e-01,3.811562909416466027e-01,1.000000000000000000e+00
7.821765105006457386e-01,4.134184794081893766e-01,1.000000000000000000e+00
7.889766495390760914e-01,4.057976171145417643e-01,1.000000000000000000e+00
8.869125212871370456e-01,7.067905468806706670e-02,1.000000000000000000e+00
8.606463747505981310e-01,2.352938995492136753e-01,1.000000000000000000e+00
8.657185472715624996e-01,2.260208254354313662e-01,1.000000000000000000e+00
8.265737472699419275e-01,3.490287019198556884e-01,1.000000000000000000e+00
